Order_ID,ProdPrice,Quantity,Discount,Profit
US-2014-136784,163.96,4,0,80.3404
CA-2011-146283,17.904,2,0.2,6.2664
CA-2011-146283,966.7,5,0.3,-13.81
CA-2011-146283,182.112,6,0.2,61.4628
CA-2014-151218,4.464,1,0.2,0.3348
CA-2012-111073,51.588,1,0.4,-15.4764
CA-2014-144883,50.4,8,0,23.184
CA-2014-142174,89.568,2,0.2,32.4684
CA-2014-108791,14.89,1,0,4.0203
CA-2014-108791,543.92,8,0,135.98
CA-2013-106656,4.08,2,0,1.9176
CA-2013-106656,18.9,3,0,8.694
CA-2013-113831,2275.5,10,0,386.835
CA-2013-113831,1979.7,6,0,653.301
CA-2013-113831,62.1,6,0,29.808
US-2011-139500,37.296,2,0.3,-1.0656
US-2011-166310,8.544,2,0.6,-7.476
US-2013-168410,68.95,5,0,28.959
US-2013-168410,296.37,3,0,80.0199
US-2013-168410,39.98,2,0,1.999
CA-2014-131254,191.058,3,0.3,-46.3998
CA-2014-131254,13.04,5,0.2,3.912
CA-2014-131254,1525.188,6,0.8,-2287.782
CA-2013-123414,9.216,4,0.2,3.3408
CA-2013-123414,28.048,2,0.2,3.506
CA-2014-137876,64.96,2,0,21.4368
CA-2014-137876,30.56,4,0,14.9744
CA-2013-154060,187.056,9,0.2,11.691
US-2014-162558,11.808,2,0.2,1.3284
US-2014-162558,9.656,1,0.2,1.5691
US-2014-162558,20.736,4,0.2,7.2576
US-2014-162558,27.36,3,0.7,-21.888
US-2014-162558,2314.116,7,0.4,-1002.7836
US-2014-162558,34.236,4,0.7,-26.2476
US-2014-162558,19.76,2,0.2,5.928
CA-2014-134439,15.96,2,0,7.98
CA-2012-119508,16.9,5,0,6.253
CA-2012-119508,25.08,6,0,9.0288
CA-2012-152681,6.68,2,0,2.004
CA-2011-130813,19.44,3,0,9.3312
CA-2012-120320,31.92,2,0.2,2.394
CA-2013-111941,33.568,2,0.2,11.7488
CA-2013-123120,63.94,1,0,24.9366
CA-2013-123120,60.6,5,0.2,20.4525
CA-2013-123120,22.72,4,0,6.5888
CA-2011-103331,10.68,4,0,4.0584
CA-2011-103331,17.34,3,0,8.4966
CA-2011-103331,3.38,1,0,1.5548
CA-2012-169278,26.976,4,0.2,8.7672
CA-2014-111577,307.776,7,0.2,111.5688
CA-2012-146486,244.55,5,0,4.891
CA-2012-146486,12.24,6,0,5.7528
CA-2012-146486,13.98,2,0,6.0114
CA-2012-146486,899.95,5,0,53.997
US-2011-168501,1.632,1,0.2,0.5508
US-2011-168501,267.96,5,0.2,16.7475
CA-2012-112053,31.95,1,0,2.2365
CA-2014-108539,725.84,4,0,210.4936
CA-2014-108539,10.896,3,0.2,3.9498
CA-2014-108539,8.544,2,0.2,2.8836
CA-2012-149811,32.34,3,0,15.5232
CA-2012-149811,39.9,5,0,19.95
US-2014-103814,143.856,9,0.2,48.5514
CA-2013-123932,41.92,4,0.2,15.196
CA-2013-123932,329.584,2,0.2,37.0782
US-2013-101616,87.28,8,0,41.0216
CA-2011-113768,279.456,6,0.2,20.9592
CA-2011-113768,8,2,0,3.84
CA-2013-138037,27.24,5,0.2,9.534
CA-2011-150490,16.36,1,0,1.636
CA-2011-150490,15.78,2,0,0.6312
CA-2011-150490,45.98,2,0,12.8744
US-2014-126060,198.272,8,0.2,-32.2192
CA-2014-100951,720.76,5,0.2,54.057
CA-2013-122014,70.56,6,0,23.9904
CA-2013-122014,81.96,2,0,22.9488
CA-2011-123477,64.864,4,0.2,6.4864
CA-2013-107790,151.192,1,0.2,13.2293
CA-2014-158071,88.776,3,0.2,7.7679
CA-2014-158071,11.56,4,0,5.4332
CA-2014-158071,15.58,1,0,3.895
CA-2014-147403,85.056,3,0.2,28.7064
US-2014-136721,273.96,2,0,71.2296
US-2014-136721,306.9,3,0,79.794
CA-2012-118738,15.552,3,0.2,5.4432
CA-2012-118738,347.361,7,0.3,-69.4722
CA-2012-118738,10.368,2,0.2,3.6288
CA-2014-134152,98.16,6,0,9.816
CA-2014-134152,31.44,3,0,7.86
CA-2011-125542,348.488,7,0.2,117.6147
CA-2011-125542,172.736,4,0.2,-30.2288
CA-2013-136021,15.54,3,0,7.6146
CA-2013-136021,105.552,6,0.2,35.6238
CA-2013-149195,25.92,5,0.2,9.072
CA-2013-149195,15.808,8,0.2,5.3352
CA-2013-149195,10.368,2,0.2,3.7584
CA-2014-161410,358.2,3,0.4,41.79
CA-2014-161410,545.916,14,0.4,72.7888
CA-2014-152786,40.41,9,0,18.5886
CA-2014-164707,167.976,3,0.2,10.4985
CA-2014-164707,109.53,3,0,47.0979
CA-2014-164707,9.82,2,0,4.8118
CA-2014-163874,26.352,3,0.2,9.5526
US-2011-123183,22.5,6,0,10.8
US-2011-123183,9.96,2,0,4.5816
US-2011-123183,213.08,7,0,102.2784
US-2011-123183,1025.88,6,0,235.9524
CA-2011-104829,21.98,7,0,9.891
US-2013-147340,63.2,5,0,23.384
CA-2013-145492,39,12,0,11.31
CA-2013-163202,2.907,3,0.7,-2.0349
CA-2013-117681,556.665,5,0.15,6.549
CA-2014-132262,71.98,2,0,15.1158
CA-2014-132262,79.98,2,0,26.3934
CA-2014-123043,24.672,4,0.2,7.71
CA-2014-123043,3.744,1,0.2,1.3104
US-2013-143280,445.96,5,0.2,55.745
US-2013-143280,36.24,1,0,15.2208
US-2013-143280,10.65,3,0,5.0055
CA-2014-108854,87.92,4,0,40.4432
CA-2014-108854,22.424,1,0.2,8.409
CA-2014-108854,90.48,3,0.2,33.93
CA-2014-108854,42.76,1,0,11.1176
CA-2014-166856,10.08,7,0.2,3.528
CA-2014-166856,101.34,3,0,8.1072
CA-2013-153157,224.75,5,0,62.93
US-2014-125647,73.176,6,0.8,-197.5752
US-2014-125647,20.736,4,0.2,7.2576
US-2014-125647,39.984,2,0.2,-8.9964
CA-2011-132542,15.36,2,0,7.68
CA-2012-110877,36.288,7,0.2,12.7008
CA-2012-110877,150.384,2,0.2,15.0384
US-2013-151827,280.782,3,0.4,-60.8361
US-2013-151827,31.984,2,0.2,1.1994
US-2013-163258,11.232,3,0.2,3.9312
CA-2014-103009,26.4,5,0,11.88
US-2014-120649,3.52,2,0,1.0208
CA-2013-153598,1649.95,5,0,659.98
CA-2013-153598,111.9,6,0,51.474
US-2013-108497,599.165,5,0.15,35.245
CA-2013-113096,46.53,3,0,12.0978
CA-2011-136861,31.984,2,0.2,1.999
CA-2014-117422,161.568,2,0.2,16.1568
CA-2014-117422,4.064,1,0.2,1.3716
CA-2014-117422,6.216,4,0.7,-4.9728
CA-2014-129707,8.896,4,0.2,0.6672
CA-2012-160171,1640.7,5,0,459.396
CA-2012-160171,270,3,0,97.2
CA-2011-103317,19.52,2,0.2,5.368
CA-2011-103317,9.81,5,0.7,-6.867
CA-2011-103317,213.216,3,0.2,15.9912
CA-2013-167115,588.784,2,0.2,183.995
US-2014-153633,2.064,1,0.2,0.1548
CA-2014-155929,6.368,2,0.2,2.388
CA-2012-148712,99.6,1,0,36.852
CA-2012-148712,62.296,13,0.2,21.0249
CA-2012-148712,10.71,3,0,2.7846
CA-2013-128307,20.936,1,0.2,7.0659
US-2013-127425,33,6,0,8.25
US-2013-127425,249.95,5,0,87.4825
US-2011-119081,357.93,3,0,7.1586
US-2011-119081,57.4,5,0,10.906
US-2011-119081,331.96,2,0,149.382
US-2011-119081,40.56,2,0,12.9792
CA-2013-140613,86.2,5,0,24.998
US-2014-108700,38.016,6,0.2,13.7808
CA-2014-160962,8.384,1,0.2,0.7336
CA-2014-160962,6.848,2,0.2,0.7704
CA-2014-130631,19.6,5,0,9.604
CA-2014-130631,68.46,2,0,20.538
CA-2014-116680,13.344,6,0.2,4.3368
CA-2014-116680,1478.272,8,0.2,92.392
US-2011-107405,16.272,1,0.2,-3.8646
CA-2014-101574,9.24,3,0,4.4352
CA-2011-146591,32.34,10,0.7,-23.716
CA-2011-146591,56.064,4,0.2,19.6224
CA-2011-146591,108.72,5,0.2,36.693
CA-2011-146591,181.47,5,0.7,-320.597
CA-2011-107706,16.176,3,0.2,6.066
CA-2013-122448,122.352,3,0.2,13.7646
CA-2011-132451,585.552,3,0.2,73.194
CA-2011-132451,19.44,3,0,9.3312
CA-2013-158547,123.92,5,0.2,9.294
CA-2014-116946,13.36,5,0.2,4.008
CA-2014-116946,78.256,2,0.2,-17.6076
CA-2014-116946,102.018,7,0.7,-183.6324
CA-2014-121741,750.68,2,0,37.534
CA-2014-169691,44.4,3,0,22.2
CA-2014-169691,84.55,5,0,22.8285
CA-2014-169691,17.94,3,0,8.7906
CA-2013-121356,128.4,3,0,62.916
CA-2011-101770,1.869,1,0.7,-1.3083
CA-2014-105487,103.192,1,0.2,11.6091
CA-2014-105487,36,2,0,6.48
CA-2014-105487,239.96,4,0,115.1808
CA-2014-105487,40.68,2,0,0.4068
CA-2014-148999,419.136,4,0.2,-68.1096
CA-2011-107573,23.472,3,0.2,7.6284
CA-2012-156608,3.592,4,0.8,-6.286
CA-2014-134495,23.976,3,0.2,-5.6943
CA-2014-134495,6.264,3,0.2,2.0358
CA-2014-134495,20.808,3,0.2,1.8207
CA-2014-134495,218.352,3,0.2,-19.1058
CA-2014-164098,18.16,2,0.2,1.816
CA-2011-105249,7.36,2,0,0.1472
CA-2011-105249,41.4,4,0,19.872
CA-2011-105249,411.332,4,0.15,-4.8392
CA-2012-113523,7.656,4,0.7,-6.1248
CA-2014-117821,63.92,2,0.2,19.176
CA-2014-164378,6.56,2,0,1.9024
CA-2014-164378,7.83,3,0,3.6018
CA-2014-164378,41.9,2,0,8.799
CA-2014-164378,664.146,6,0.1,88.5528
CA-2014-164378,8.96,2,0,4.3904
CA-2014-127782,3.312,1,0.2,0.6624
CA-2014-127782,20.136,3,0.2,1.2585
CA-2014-127782,8.856,3,0.2,2.8782
CA-2014-127782,859.2,4,0.4,-186.16
US-2013-162026,61.96,2,0,27.882
CA-2013-150000,17.92,4,0,8.6016
CA-2012-168529,145.9,5,0,62.737
US-2014-152569,56.704,2,0.2,19.1376
US-2014-152569,11.12,2,0.2,3.475
US-2011-137680,32.896,4,0.2,11.1024
US-2011-137680,22.776,3,0.2,7.6869
CA-2012-103177,239.97,3,0,2.3997
CA-2012-103177,160.32,2,0,44.8896
CA-2012-103177,128.85,3,0,3.8655
US-2013-138408,1319.96,4,0,527.984
CA-2014-117667,239.96,10,0.3,-10.284
CA-2014-117667,54.768,2,0.2,6.846
CA-2014-117667,13.392,3,0.2,3.1806
CA-2014-117667,23.92,5,0.2,8.671
CA-2014-117667,255.968,4,0.2,-28.7964
CA-2013-110982,21.552,6,0.2,7.0044
CA-2013-110982,58.24,4,0,15.7248
CA-2013-147123,80.28,12,0,36.9288
CA-2014-154501,9.78,2,0,4.0098
CA-2014-166933,1.81,1,0,0.6516
CA-2012-142055,37.94,2,0,18.2112
CA-2012-137106,79.96,5,0.2,27.986
CA-2014-136609,115.296,3,0.2,40.3536
CA-2014-160885,2479.96,4,0,743.988
US-2013-167472,179.94,6,0,75.5748
US-2013-167472,26.85,3,0,5.1015
US-2013-167472,323.37,3,0,129.348
US-2013-167472,59.94,3,0,28.1718
US-2013-167472,64.14,3,0,30.7872
US-2013-167472,11.67,3,0,5.6016
US-2013-167472,12.96,2,0,6.2208
CA-2012-120551,17.43,3,0,8.0178
US-2014-150595,181.986,2,0.3,-54.5958
US-2014-150595,1.592,2,0.8,-2.6268
US-2014-150595,22.344,3,0.2,2.5137
CA-2013-134936,455.97,6,0.5,-218.8656
CA-2013-134936,10.44,6,0.7,-7.656
CA-2013-134936,5.214,2,0.7,-4.1712
CA-2014-102967,67.4,5,0,17.524
CA-2014-151008,25.16,2,0,10.5672
CA-2014-151008,126.56,4,0.2,47.46
CA-2011-159800,43.68,3,0,11.7936
CA-2011-159800,139.93,7,0,34.9825
US-2011-159618,2.672,1,0.2,0.334
US-2011-159618,16.656,6,0.2,-3.123
US-2011-159618,79.512,3,0.2,20.8719
US-2011-159618,36.288,7,0.2,12.7008
US-2011-159618,67.9932,1,0.32,-12.9987
CA-2014-116113,10.16,2,0,3.4544
CA-2012-125066,6.16,2,0,1.9712
CA-2012-125066,56.3,2,0,15.764
US-2012-114741,6.48,1,0,3.1104
US-2012-114741,1325.85,5,0,238.653
US-2012-114741,14.94,3,0,6.8724
CA-2014-133263,34.54,1,0,17.27
CA-2014-133263,2999.95,5,0,1439.976
CA-2014-133263,64.12,4,0,30.7776
CA-2014-157966,19.456,4,0.2,2.1888
CA-2014-157966,209.986,2,0.3,8.9994
CA-2014-157966,29.76,5,0.2,1.86
CA-2014-157966,89.768,1,0.3,-2.5648
CA-2014-157966,959.984,2,0.2,335.9944
CA-2014-157966,15.552,3,0.2,5.6376
CA-2014-157966,34.36,1,0.2,-7.3015
CA-2011-151162,98.376,3,0.2,35.6613
CA-2011-151162,29.94,4,0.7,-23.952
CA-2011-151162,17.472,3,0.2,5.6784
CA-2011-151162,36.738,1,0.4,-9.1845
CA-2011-151162,179.94,2,0.4,-44.985
CA-2013-136686,383.64,6,0,122.7648
CA-2013-136686,56.52,3,0,15.8256
CA-2014-137498,6.56,2,0,1.9024
CA-2014-137498,243.92,5,0.2,-15.245
CA-2014-137498,47.52,9,0,22.8096
CA-2014-163818,19.98,1,0,8.5914
CA-2013-161158,8,5,0,3.44
CA-2011-116673,6.16,2,0,1.9712
CA-2014-105333,83.56,4,0,1.6712
CA-2014-105333,546.06,3,0,163.818
CA-2014-105333,269.49,3,0,5.3898
CA-2012-149993,10.9,5,0,3.597
CA-2011-168158,6.096,2,0.2,2.2098
CA-2013-115224,34.05,3,0,9.534
CA-2013-115224,352.38,2,0,81.0474
CA-2011-164742,245.98,2,0,27.0578
CA-2011-164742,18.94,1,0,9.47
US-2014-108014,59.913,7,0.7,-45.9333
CA-2014-160325,391.98,2,0,109.7544
CA-2014-160325,437.85,3,0,131.355
CA-2012-159779,68.62,2,0,32.2514
CA-2014-151176,25.02,3,0,6.5052
CA-2014-151176,10.71,3,0,2.7846
CA-2011-108903,55.984,2,0.2,4.1988
CA-2011-108903,14.48,5,0.2,4.887
CA-2011-108903,142.488,3,0.2,-3.5622
CA-2013-117919,14.16,1,0.2,1.062
CA-2013-117919,79.92,5,0.2,27.972
CA-2012-142475,590.352,6,0.2,206.6232
CA-2013-134516,17.088,2,0.2,1.068
CA-2013-134516,98.392,1,0.2,-11.0691
CA-2014-105193,11.05,5,0,2.9835
CA-2012-168634,7.78,2,0,2.0228
CA-2014-117198,659.9,2,0,217.767
CA-2012-145828,53.04,3,0.2,-4.641
CA-2014-121027,843.9,2,0,371.316
CA-2014-121027,1496.16,9,0,224.424
CA-2013-147431,117.96,2,0,5.898
CA-2013-158001,21.3,5,0,8.733
CA-2013-158001,1040.8,5,0,281.016
CA-2013-158001,29.34,6,0,7.9218
CA-2014-125745,19.52,2,0.2,5.368
CA-2012-101154,443.92,4,0,8.8784
US-2013-124163,499.95,5,0,174.9825
US-2013-124163,3.04,1,0,1.0336
US-2013-124163,201.96,2,0,50.49
US-2013-124163,68.64,11,0,17.16
CA-2013-121748,100,4,0,21
CA-2013-121748,359.98,2,0,21.5988
CA-2011-126683,6.16,2,0,2.9568
CA-2011-126683,2348.82,9,0,399.2994
CA-2014-148810,13.872,6,0.2,4.6818
CA-2014-148810,273.552,3,0.2,-13.6776
US-2013-146066,815.292,9,0.4,-339.705
CA-2011-127614,234.45,3,0,103.158
CA-2011-127614,1256.22,6,0,75.3732
CA-2011-127614,17.46,2,0,8.2062
CA-2013-101742,10.528,7,0.2,3.6848
CA-2012-134943,152.8,5,0,76.4
CA-2014-123022,82.56,5,0.2,28.896
CA-2014-123022,284.97,3,0,85.491
CA-2014-113208,60.84,3,0,23.1192
CA-2011-154893,1325.76,6,0.2,149.148
CA-2011-154893,572.16,3,0.2,35.76
CA-2011-147900,28.8,9,0.2,10.08
CA-2014-106355,11.12,4,0,2.8912
CA-2013-127985,7.04,4,0,3.0976
CA-2012-166604,17.94,3,0,8.7906
CA-2014-120719,34.76,5,0.2,11.297
CA-2014-127117,74.45,5,0,20.1015
CA-2012-104241,192.22,14,0,69.1992
CA-2014-168179,19.44,3,0,9.3312
CA-2014-142342,32.4,5,0,15.552
CA-2014-142342,57.9,5,0,28.95
CA-2014-142342,10.56,2,0,0
CA-2014-142342,1194.165,5,0.15,210.735
CA-2014-109099,40.99,1,0,20.0851
US-2011-134187,2.94,1,0,0.7938
CA-2013-145261,45.24,4,0.7,-30.16
CA-2013-145261,18.688,4,0.2,2.336
CA-2013-145261,11.648,2,0.2,3.7856
CA-2013-145261,112.776,3,0.2,-8.4582
CA-2013-145261,377.45,5,0.5,-264.215
CA-2013-145261,15.936,4,0.2,5.1792
CA-2013-145261,28.68,3,0.2,-7.17
CA-2013-108875,21.44,2,0.2,7.504
CA-2013-108875,511.056,9,0.2,-95.823
CA-2013-141957,18.656,2,0.2,1.3992
CA-2013-141957,11.088,7,0.7,-8.1312
CA-2013-141957,66.688,1,0.2,4.168
CA-2013-141957,99.488,2,0.2,8.7052
CA-2013-142405,14.62,2,0,6.8714
CA-2013-142405,53.984,14,0.2,17.5448
CA-2013-142405,389.97,3,0,132.5898
CA-2012-141012,355.36,4,0,92.3936
CA-2012-141012,140.376,3,0.2,8.7735
CA-2014-127922,15.84,2,0.2,5.544
CA-2014-127922,8.448,2,0.2,2.64
CA-2013-146318,12.96,2,0,6.2208
CA-2011-135993,57.408,6,0.2,5.7408
CA-2011-135993,27.6,4,0,2.208
CA-2011-126802,38.976,3,0.6,-50.6688
CA-2013-143924,20.44,7,0,9.198
CA-2013-143924,109.92,2,0,53.8608
CA-2013-141551,6.38,1,0,2.9348
CA-2013-141551,6.48,1,0,3.1104
CA-2011-164315,15.84,3,0,7.128
CA-2011-164315,1049.93,7,0,293.9804
CA-2011-164315,154.9,5,0,40.274
CA-2012-131072,98.352,3,0.2,35.6526
CA-2011-131541,14.32,5,0.2,5.191
CA-2011-131541,129.888,6,0.2,12.9888
CA-2011-131541,48.944,7,0.2,16.5186
CA-2012-119550,275.058,3,0.3,-90.3762
US-2012-138093,27.36,9,0,9.3024
US-2012-138093,44.75,5,0,20.585
US-2012-138093,134.99,1,0,36.4473
US-2012-138093,26.4,5,0,12.672
US-2012-138093,542.94,3,0,141.1644
CA-2013-126165,71.088,2,0.2,-1.7772
CA-2014-126123,27.396,9,0.8,-42.4638
CA-2014-126123,13.456,1,0.8,-23.548
CA-2013-143441,11.84,1,0.2,4.44
CA-2014-148320,35.88,6,0,17.5812
CA-2013-125661,40.752,3,0.2,15.282
CA-2013-125661,139.96,5,0.2,-22.7435
US-2011-123519,2.624,1,0.2,0.2952
US-2011-123519,136.53,1,0.4,-52.3365
US-2011-123519,263.96,1,0.2,42.8935
CA-2011-155593,11.64,3,0,3.3756
CA-2014-136000,40.176,3,0.2,14.5638
US-2012-160857,79.44,3,0,30.1872
US-2012-160857,357.93,3,0,7.1586
US-2012-160857,127.764,2,0.1,21.294
US-2012-160857,2799.944,7,0.2,1014.9797
US-2012-160857,19.44,3,0,9.3312
CA-2014-115805,36.792,1,0.2,4.1391
US-2011-143707,5.94,3,0,1.6038
CA-2014-116939,177.55,5,0,47.9385
CA-2012-124107,619.95,5,0,111.591
CA-2012-124107,29.16,3,0,8.4564
CA-2012-124107,57.96,7,0,27.2412
CA-2012-124107,29.403,3,0.1,5.2272
CA-2014-126550,81.4,5,0,21.164
CA-2012-138674,8.72,5,0.2,2.289
CA-2012-138674,91.176,3,0.2,4.5588
CA-2012-138674,159.968,4,0.2,29.994
CA-2013-165820,12.96,2,0,6.2208
CA-2011-103191,331.536,3,0.2,-82.884
CA-2012-103933,899.91,9,0,395.9604
CA-2012-110548,946.344,7,0.2,118.293
CA-2014-117324,178.11,3,0,32.0598
CA-2014-117324,1089.75,3,0,305.13
CA-2014-117324,61.06,2,0,28.0876
CA-2014-117324,459.92,4,0,41.3928
CA-2014-117324,27.52,4,0,12.6592
CA-2014-143574,638.82,9,0,185.2578
CA-2014-143574,30.69,3,0,7.9794
CA-2014-143574,25.16,2,0,8.5544
CA-2011-111773,13.92,3,0.2,4.872
CA-2011-148614,19.36,2,0,9.2928
CA-2011-148614,19.3,2,0,5.79
CA-2014-156139,38.376,3,0.2,13.4316
US-2014-147886,12.96,2,0,6.3504
US-2014-147886,26.48,1,0,10.0624
US-2014-147886,532.72,2,0.2,53.272
US-2014-147886,26.72,4,0,12.8256
US-2014-147886,20.04,3,0,9.6192
US-2014-147886,795.48,7,0,7.9548
US-2014-147886,21.56,7,0,6.8992
CA-2013-113733,249.584,2,0.2,31.198
CA-2013-113733,68.112,3,0.2,17.8794
CA-2013-113733,16.56,3,0.2,-2.484
CA-2014-104913,74.95,5,0,36.7255
CA-2011-145800,355.455,3,0.5,-184.8366
CA-2013-125850,44.4,3,0,22.2
CA-2013-125850,20.65,5,0,9.499
CA-2013-118514,866.4,4,0,225.264
CA-2012-150749,5.56,2,0,1.4456
CA-2011-163748,3.16,4,0.8,-8.532
CA-2011-163748,1999.96,5,0.2,624.9875
CA-2012-119634,46.152,3,0.2,12.1149
CA-2012-149300,32.985,3,0.5,-1.9791
US-2013-111528,481.32,4,0,125.1432
US-2013-111528,6.384,1,0.2,2.1546
CA-2014-158169,542.94,3,0,152.0232
CA-2014-158169,54.92,4,0,19.7712
CA-2012-162047,1448.82,10,0.1,209.274
CA-2012-117772,353.88,6,0,17.694
US-2011-126340,333.576,3,0.2,25.0182
CA-2013-149685,60.144,6,0.2,20.2986
CA-2014-126396,85.2,6,0.2,20.235
CA-2012-154900,3.15,1,0,1.512
CA-2012-154900,22.72,4,0,10.224
CA-2012-103835,14.91,3,0,4.6221
CA-2012-103835,1158.12,4,0,335.8548
CA-2012-158939,599.99,1,0,233.9961
CA-2013-117408,23.968,2,0.2,2.3968
CA-2013-142398,638.288,7,0.2,-31.9144
CA-2013-142398,13.208,1,0.2,4.6228
CA-2013-105277,15.528,3,0.2,5.823
CA-2013-112060,104.85,1,0,50.328
CA-2011-105270,30.48,3,0,7.9248
CA-2011-105270,112.648,1,0.2,11.2648
US-2012-159513,71.976,3,0.2,24.2919
CA-2012-155586,2.21,1,0,0.5967
CA-2012-155586,15.52,4,0,7.4496
CA-2012-155586,36.44,4,0,16.398
CA-2014-141117,217.764,6,0.7,-384.7164
CA-2014-141117,39.072,6,0.2,4.3956
CA-2014-141117,22.638,7,0.7,-16.6012
CA-2014-141117,95.144,7,0.2,10.7037
CA-2014-115070,12.32,5,0.2,1.848
CA-2014-115070,4.419,3,0.7,-3.0933
CA-2014-140186,35,7,0,16.8
CA-2014-140186,72.784,1,0.2,0
CA-2014-140186,97.84,2,0,25.4384
CA-2014-140186,51.75,1,0,15.525
CA-2014-140186,46.672,2,0.2,16.3352
CA-2011-124856,1395.54,9,0,362.8404
CA-2011-124856,117.36,4,0,36.3816
CA-2011-124856,18.9,3,0,8.694
CA-2011-124856,77.52,2,0,37.9848
CA-2011-166716,421.372,2,0.3,-6.0196
CA-2011-123225,575.968,4,0.2,43.1976
CA-2011-123225,10.368,2,0.2,3.6288
CA-2012-163440,15.984,2,0.2,1.1988
US-2014-106796,10.272,3,0.2,1.1556
CA-2014-113873,61.792,4,0.2,6.1792
CA-2014-113873,205.9992,3,0.32,-27.2646
CA-2013-149783,12.192,3,0.2,4.1148
CA-2013-149783,87.168,2,0.2,8.7168
CA-2013-149783,31.744,2,0.2,8.3328
CA-2013-125017,132.224,4,0.2,-18.1808
US-2012-163279,105.52,4,0,48.5392
US-2012-163279,91.96,2,0,15.6332
US-2012-163279,1487.976,3,0.2,185.997
CA-2012-150196,19.44,3,0,9.3312
US-2012-106495,11.672,1,0.2,-0.7295
CA-2011-124730,279.96,4,0,78.3888
CA-2011-124730,12.912,3,0.2,4.6806
CA-2011-124730,17.088,4,0.2,5.7672
CA-2011-124730,93.15,9,0,44.712
CA-2011-124730,11.52,4,0,5.6448
CA-2014-117632,238.62,2,0,4.7724
CA-2014-117632,7.77,1,0,2.0979
CA-2014-117632,285.48,5,0.2,-10.7055
CA-2014-117632,19.168,4,0.2,6.4692
CA-2011-115056,26.136,3,0.2,1.9602
CA-2014-161067,419.4,4,0,201.312
CA-2014-161067,90.801,1,0.1,14.1246
CA-2014-161067,181.764,2,0.1,-8.0784
CA-2014-161067,5.56,2,0,2.224
CA-2013-122063,581.96,2,0,104.7528
CA-2013-122063,29.98,1,0,8.0946
CA-2012-111206,519.96,4,0,176.7864
CA-2013-142895,6.264,3,0.2,2.0358
CA-2013-142895,363.92,5,0.2,0
CA-2012-101868,64.2,5,0.7,-42.8
CA-2012-101868,38.52,3,0.7,-26.964
CA-2012-101868,72.6,5,0.2,-8.1675
CA-2014-133207,57.568,4,0.2,5.7568
CA-2012-132948,83.7,5,0,3.348
CA-2012-134992,32.4,5,0,15.552
CA-2012-134992,47.98,2,0,11.0354
CA-2012-126725,415.968,4,0.2,51.996
CA-2012-126725,304.9,5,0,6.098
CA-2012-126725,80.96,4,0,29.1456
CA-2012-126725,777.21,7,0,54.4047
CA-2012-126725,32.4,5,0,15.552
CA-2012-126725,225.568,2,0.2,2.8196
CA-2012-126725,36.6,3,0,15.372
CA-2012-121783,715.64,2,0,178.91
CA-2012-121783,795.51,3,0,143.1918
CA-2012-121783,549.99,1,0,274.995
CA-2012-121783,74.76,3,0,34.3896
CA-2012-121783,29.22,3,0,12.8568
US-2011-138835,9.64,2,0,4.7236
CA-2012-112214,33.488,7,0.2,-1.2558
CA-2012-112214,23.04,3,0.2,-4.896
CA-2012-112214,1.362,1,0.8,-2.1792
CA-2012-112214,14.76,5,0.6,-11.439
US-2014-153255,239.666,2,0.15,14.098
CA-2012-108119,301.96,2,0,45.294
CA-2012-157434,7.968,2,0.2,2.8884
CA-2013-101525,109.92,2,0,53.8608
CA-2013-101525,19.44,3,0,9.3312
CA-2013-101525,11.16,2,0,4.3524
US-2011-117968,79.47,3,0,22.2516
US-2011-117968,4.56,2,0,2.0064
US-2011-117968,1133.35,5,0,294.671
CA-2013-158211,4.672,1,0.2,0.584
CA-2013-158211,104.58,6,0.7,-80.178
CA-2013-152247,1603.136,4,0.2,100.196
CA-2013-128223,1293.488,7,0.2,80.843
CA-2013-154235,127.95,3,0,21.7515
CA-2014-129910,59.76,1,0,16.7328
CA-2014-133095,108.08,7,0,54.04
CA-2014-133095,9.54,3,0,4.3884
CA-2012-130554,11.736,3,0.2,1.0269
CA-2011-152443,447.86,7,0,219.4514
CA-2011-152443,17.94,3,0,8.7906
CA-2011-152443,245.88,6,0,68.8464
CA-2013-133319,192.16,4,0,92.2368
CA-2013-133935,801.568,2,0.2,50.098
CA-2013-133935,368.91,9,0,180.7659
CA-2013-133935,885.528,9,0.2,-99.6219
CA-2013-136301,28.28,2,0,7.3528
CA-2013-136301,4912.59,3,0,196.5036
US-2011-109456,14.352,3,0.2,5.0232
US-2011-109456,179.97,3,0,86.3856
CA-2014-151596,42.76,1,0,11.1176
CA-2012-147879,45.68,2,0,21.0128
CA-2013-166625,25.06,2,0,11.7782
CA-2013-146157,38.432,1,0.2,13.4512
CA-2013-146157,21.568,2,0.2,1.6176
CA-2013-146157,81.576,3,0.2,2.0394
CA-2014-159954,2.78,1,0,1.3622
CA-2014-100825,99.87,3,0,23.9688
CA-2011-168305,44.4,3,0,22.2
CA-2011-168305,21.4,5,0,9.63
CA-2013-167682,71.12,4,0,22.0472
CA-2013-167682,259.96,4,0,124.7808
CA-2014-108000,9.78,1,0,4.89
CA-2012-146465,24.192,9,0.2,7.56
CA-2013-159639,31.56,3,0,10.4148
US-2014-153948,59.94,3,0,28.1718
US-2014-153948,45.36,4,0,22.2264
US-2014-153948,26.4,5,0,12.672
US-2014-153948,41.4,4,0,19.872
US-2014-153948,16.95,1,0,1.017
