Order_ID,Order_Date,Ship_Date,Ship_Mode,Country,City,State,Postal_Code,Region
US-2013-151862,2013-03-02,2013-03-09,Standard Class,United States,Denver,Colorado,80219,West
CA-2014-152961,2014-01-16,2014-01-20,Standard Class,United States,Quincy,Massachusetts,2169,East
CA-2011-133228,2011-04-04,2011-04-09,Standard Class,United States,Detroit,Michigan,48205,Central
CA-2011-133228,2011-04-04,2011-04-09,Standard Class,United States,Detroit,Michigan,48205,Central
CA-2013-114951,2013-06-27,2013-07-04,Standard Class,United States,San Francisco,California,94109,West
CA-2013-156573,2013-05-30,2013-06-03,Standard Class,United States,Nashville,Tennessee,37211,South
CA-2013-156573,2013-05-30,2013-06-03,Standard Class,United States,Nashville,Tennessee,37211,South
CA-2013-156573,2013-05-30,2013-06-03,Standard Class,United States,Nashville,Tennessee,37211,South
CA-2012-113901,2012-10-19,2012-10-24,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-113901,2012-10-19,2012-10-24,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2014-134838,2014-02-20,2014-02-21,First Class,United States,Los Angeles,California,90045,West
CA-2014-134838,2014-02-20,2014-02-21,First Class,United States,Los Angeles,California,90045,West
CA-2013-120257,2013-09-23,2013-09-29,Standard Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-164910,2011-11-12,2011-11-17,Second Class,United States,Asheville,North Carolina,28806,South
CA-2013-149902,2013-04-02,2013-04-07,Standard Class,United States,New York City,New York,10024,East
CA-2013-146010,2013-05-21,2013-05-24,First Class,United States,Colorado Springs,Colorado,80906,West
US-2012-163685,2012-06-01,2012-06-05,Standard Class,United States,San Antonio,Texas,78207,Central
US-2012-163685,2012-06-01,2012-06-05,Standard Class,United States,San Antonio,Texas,78207,Central
CA-2011-135090,2011-11-22,2011-11-26,Standard Class,United States,Los Angeles,California,90036,West
CA-2012-132374,2012-02-22,2012-02-24,Second Class,United States,Sterling Heights,Michigan,48310,Central
CA-2013-167556,2013-03-30,2013-04-03,Standard Class,United States,New York City,New York,10009,East
CA-2013-167556,2013-03-30,2013-04-03,Standard Class,United States,New York City,New York,10009,East
CA-2013-167556,2013-03-30,2013-04-03,Standard Class,United States,New York City,New York,10009,East
CA-2013-167556,2013-03-30,2013-04-03,Standard Class,United States,New York City,New York,10009,East
US-2013-116400,2013-10-23,2013-10-25,First Class,United States,Richmond,Virginia,23223,South
CA-2014-101308,2014-10-03,2014-10-08,Standard Class,United States,Seattle,Washington,98105,West
CA-2014-101308,2014-10-03,2014-10-08,Standard Class,United States,Seattle,Washington,98105,West
CA-2011-114517,2011-12-23,2011-12-27,Standard Class,United States,New York City,New York,10024,East
CA-2011-114517,2011-12-23,2011-12-27,Standard Class,United States,New York City,New York,10024,East
CA-2014-119564,2014-12-16,2014-12-21,Standard Class,United States,Seattle,Washington,98115,West
CA-2013-135265,2013-07-08,2013-07-10,Second Class,United States,Los Angeles,California,90045,West
CA-2013-135265,2013-07-08,2013-07-10,Second Class,United States,Los Angeles,California,90045,West
CA-2013-135265,2013-07-08,2013-07-10,Second Class,United States,Los Angeles,California,90045,West
CA-2013-108735,2013-04-18,2013-04-22,Standard Class,United States,Lakewood,California,90712,West
CA-2014-112333,2014-04-09,2014-04-15,Standard Class,United States,Plainfield,New Jersey,7060,East
CA-2014-112333,2014-04-09,2014-04-15,Standard Class,United States,Plainfield,New Jersey,7060,East
US-2013-159415,2013-04-18,2013-04-23,Standard Class,United States,Columbia,Tennessee,38401,South
CA-2011-122588,2011-11-25,2011-11-27,Second Class,United States,Woonsocket,Rhode Island,2895,East
CA-2011-137589,2011-11-03,2011-11-08,Standard Class,United States,Lancaster,Pennsylvania,17602,East
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,United States,Tampa,Florida,33614,South
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,United States,Tampa,Florida,33614,South
CA-2012-161998,2012-05-01,2012-05-05,Standard Class,United States,Tampa,Florida,33614,South
CA-2012-105627,2012-03-08,2012-03-12,Standard Class,United States,Kenosha,Wisconsin,53142,Central
CA-2012-105627,2012-03-08,2012-03-12,Standard Class,United States,Kenosha,Wisconsin,53142,Central
CA-2012-105627,2012-03-08,2012-03-12,Standard Class,United States,Kenosha,Wisconsin,53142,Central
CA-2012-105627,2012-03-08,2012-03-12,Standard Class,United States,Kenosha,Wisconsin,53142,Central
CA-2012-105627,2012-03-08,2012-03-12,Standard Class,United States,Kenosha,Wisconsin,53142,Central
US-2012-149629,2012-07-17,2012-07-20,Second Class,United States,Port Saint Lucie,Florida,34952,South
CA-2011-116834,2011-10-11,2011-10-16,Standard Class,United States,Seattle,Washington,98115,West
CA-2011-116834,2011-10-11,2011-10-16,Standard Class,United States,Seattle,Washington,98115,West
CA-2013-145730,2013-03-04,2013-03-09,Standard Class,United States,San Antonio,Texas,78207,Central
CA-2013-145730,2013-03-04,2013-03-09,Standard Class,United States,San Antonio,Texas,78207,Central
CA-2013-145730,2013-03-04,2013-03-09,Standard Class,United States,San Antonio,Texas,78207,Central
US-2012-168732,2012-12-10,2012-12-16,Standard Class,United States,Roswell,Georgia,30076,South
US-2012-168732,2012-12-10,2012-12-16,Standard Class,United States,Roswell,Georgia,30076,South
US-2012-168732,2012-12-10,2012-12-16,Standard Class,United States,Roswell,Georgia,30076,South
CA-2012-107468,2012-12-18,2012-12-22,Standard Class,United States,Louisville,Colorado,80027,West
CA-2014-144463,2014-01-02,2014-01-06,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-100811,2014-11-22,2014-11-25,First Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2014-100811,2014-11-22,2014-11-25,First Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2012-153612,2012-12-22,2012-12-27,Standard Class,United States,Superior,Wisconsin,54880,Central
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2012-165624,2012-08-23,2012-08-28,Standard Class,United States,Atlanta,Georgia,30318,South
CA-2011-154963,2011-06-22,2011-06-27,Standard Class,United States,Chester,Pennsylvania,19013,East
CA-2011-154963,2011-06-22,2011-06-27,Standard Class,United States,Chester,Pennsylvania,19013,East
CA-2011-154963,2011-06-22,2011-06-27,Standard Class,United States,Chester,Pennsylvania,19013,East
CA-2014-130764,2014-10-28,2014-10-29,First Class,United States,San Francisco,California,94110,West
CA-2014-130764,2014-10-28,2014-10-29,First Class,United States,San Francisco,California,94110,West
CA-2014-139311,2014-08-12,2014-08-14,First Class,United States,Bedford,Texas,76021,Central
CA-2014-139311,2014-08-12,2014-08-14,First Class,United States,Bedford,Texas,76021,Central
CA-2014-139311,2014-08-12,2014-08-14,First Class,United States,Bedford,Texas,76021,Central
CA-2014-139311,2014-08-12,2014-08-14,First Class,United States,Bedford,Texas,76021,Central
CA-2014-124296,2014-12-25,2014-12-29,Standard Class,United States,Lafayette,Louisiana,70506,South
CA-2014-124296,2014-12-25,2014-12-29,Standard Class,United States,Lafayette,Louisiana,70506,South
CA-2013-169957,2013-09-27,2013-10-01,Standard Class,United States,Covington,Washington,98042,West
CA-2013-169957,2013-09-27,2013-10-01,Standard Class,United States,Covington,Washington,98042,West
CA-2013-169957,2013-09-27,2013-10-01,Standard Class,United States,Covington,Washington,98042,West
US-2013-108777,2013-12-13,2013-12-13,Same Day,United States,Lorain,Ohio,44052,East
US-2013-108777,2013-12-13,2013-12-13,Same Day,United States,Lorain,Ohio,44052,East
CA-2012-148859,2012-12-28,2013-01-01,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2011-110786,2011-12-29,2012-01-02,Standard Class,United States,San Francisco,California,94110,West
CA-2012-137750,2012-06-25,2012-06-30,Standard Class,United States,San Francisco,California,94110,West
CA-2012-136378,2012-04-02,2012-04-07,Standard Class,United States,Houston,Texas,77070,Central
CA-2014-100356,2014-10-22,2014-10-26,Standard Class,United States,Chicago,Illinois,60653,Central
US-2012-166520,2012-07-16,2012-07-19,First Class,United States,New York City,New York,10035,East
US-2012-166520,2012-07-16,2012-07-19,First Class,United States,New York City,New York,10035,East
CA-2014-136350,2014-06-25,2014-06-27,Second Class,United States,New York City,New York,10011,East
CA-2014-136350,2014-06-25,2014-06-27,Second Class,United States,New York City,New York,10011,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-122931,2011-09-29,2011-10-03,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2011-163034,2011-11-24,2011-11-28,Standard Class,United States,Chicago,Illinois,60610,Central
CA-2012-124058,2012-11-20,2012-11-24,Standard Class,United States,Oakland,California,94601,West
CA-2012-124058,2012-11-20,2012-11-24,Standard Class,United States,Oakland,California,94601,West
CA-2013-129196,2013-11-02,2013-11-08,Standard Class,United States,Chicago,Illinois,60610,Central
US-2012-138716,2012-09-17,2012-09-20,First Class,United States,Seattle,Washington,98105,West
US-2013-122182,2013-03-11,2013-03-15,Standard Class,United States,Philadelphia,Pennsylvania,19143,East
US-2011-130358,2011-06-23,2011-06-26,First Class,United States,Concord,North Carolina,28027,South
US-2011-130358,2011-06-23,2011-06-26,First Class,United States,Concord,North Carolina,28027,South
CA-2011-102673,2011-11-01,2011-11-05,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2011-102673,2011-11-01,2011-11-05,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2011-102673,2011-11-01,2011-11-05,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2011-102673,2011-11-01,2011-11-05,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2013-145303,2013-08-29,2013-09-01,First Class,United States,Dallas,Texas,75081,Central
CA-2013-145303,2013-08-29,2013-09-01,First Class,United States,Dallas,Texas,75081,Central
CA-2013-145303,2013-08-29,2013-09-01,First Class,United States,Dallas,Texas,75081,Central
CA-2012-156104,2012-12-06,2012-12-08,Second Class,United States,Indianapolis,Indiana,46203,Central
US-2012-164308,2012-09-24,2012-09-27,First Class,United States,Broken Arrow,Oklahoma,74012,Central
CA-2014-108112,2014-11-16,2014-11-21,Standard Class,United States,Miramar,Florida,33023,South
CA-2014-108112,2014-11-16,2014-11-21,Standard Class,United States,Miramar,Florida,33023,South
CA-2012-100685,2012-12-19,2012-12-21,Second Class,United States,Omaha,Nebraska,68104,Central
CA-2012-100685,2012-12-19,2012-12-21,Second Class,United States,Omaha,Nebraska,68104,Central
CA-2012-100685,2012-12-19,2012-12-21,Second Class,United States,Omaha,Nebraska,68104,Central
CA-2012-165414,2012-12-21,2012-12-24,First Class,United States,Jacksonville,North Carolina,28540,South
CA-2013-140417,2013-09-26,2013-09-30,Standard Class,United States,Tigard,Oregon,97224,West
CA-2013-140417,2013-09-26,2013-09-30,Standard Class,United States,Tigard,Oregon,97224,West
US-2014-151316,2014-06-25,2014-07-01,Standard Class,United States,Decatur,Illinois,62521,Central
US-2014-151316,2014-06-25,2014-07-01,Standard Class,United States,Decatur,Illinois,62521,Central
CA-2014-163692,2014-09-08,2014-09-10,First Class,United States,Phoenix,Arizona,85023,West
CA-2013-111913,2013-08-05,2013-08-07,Second Class,United States,Sacramento,California,95823,West
CA-2013-111913,2013-08-05,2013-08-07,Second Class,United States,Sacramento,California,95823,West
CA-2013-111913,2013-08-05,2013-08-07,Second Class,United States,Sacramento,California,95823,West
US-2011-156559,2011-08-19,2011-08-26,Standard Class,United States,Jonesboro,Arkansas,72401,South
CA-2013-161473,2013-04-02,2013-04-06,Standard Class,United States,New York City,New York,10035,East
CA-2013-161473,2013-04-02,2013-04-06,Standard Class,United States,New York City,New York,10035,East
CA-2013-161473,2013-04-02,2013-04-06,Standard Class,United States,New York City,New York,10035,East
CA-2014-166576,2014-05-17,2014-05-19,First Class,United States,Akron,Ohio,44312,East
CA-2012-102491,2012-08-24,2012-08-28,Standard Class,United States,Florence,Kentucky,41042,South
CA-2012-102491,2012-08-24,2012-08-28,Standard Class,United States,Florence,Kentucky,41042,South
CA-2012-102491,2012-08-24,2012-08-28,Standard Class,United States,Florence,Kentucky,41042,South
CA-2011-116904,2011-09-23,2011-09-28,Standard Class,United States,Minneapolis,Minnesota,55407,Central
CA-2011-116904,2011-09-23,2011-09-28,Standard Class,United States,Minneapolis,Minnesota,55407,Central
CA-2011-116904,2011-09-23,2011-09-28,Standard Class,United States,Minneapolis,Minnesota,55407,Central
CA-2011-116904,2011-09-23,2011-09-28,Standard Class,United States,Minneapolis,Minnesota,55407,Central
US-2014-102288,2014-06-20,2014-06-24,Standard Class,United States,Houston,Texas,77095,Central
US-2014-102288,2014-06-20,2014-06-24,Standard Class,United States,Houston,Texas,77095,Central
US-2014-102288,2014-06-20,2014-06-24,Standard Class,United States,Houston,Texas,77095,Central
CA-2014-137456,2014-12-22,2014-12-22,Same Day,United States,Fremont,Nebraska,68025,Central
US-2014-155999,2014-08-08,2014-08-14,Standard Class,United States,San Diego,California,92105,West
US-2014-155999,2014-08-08,2014-08-14,Standard Class,United States,San Diego,California,92105,West
US-2013-148334,2013-08-23,2013-08-27,Standard Class,United States,Houston,Texas,77041,Central
CA-2012-105599,2012-09-07,2012-09-07,Same Day,United States,New York City,New York,10011,East
CA-2012-105599,2012-09-07,2012-09-07,Same Day,United States,New York City,New York,10011,East
CA-2012-153717,2012-12-25,2013-01-01,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-153717,2012-12-25,2013-01-01,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-153717,2012-12-25,2013-01-01,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-153717,2012-12-25,2013-01-01,Standard Class,United States,Detroit,Michigan,48227,Central
CA-2012-116687,2012-05-02,2012-05-07,Standard Class,United States,Houston,Texas,77095,Central
CA-2012-116687,2012-05-02,2012-05-07,Standard Class,United States,Houston,Texas,77095,Central
CA-2013-163573,2013-11-25,2013-11-28,First Class,United States,Seattle,Washington,98105,West
CA-2012-153416,2012-11-24,2012-11-29,Standard Class,United States,Los Angeles,California,90036,West
CA-2012-153416,2012-11-24,2012-11-29,Standard Class,United States,Los Angeles,California,90036,West
CA-2012-153416,2012-11-24,2012-11-29,Standard Class,United States,Los Angeles,California,90036,West
CA-2012-153416,2012-11-24,2012-11-29,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-117394,2014-09-05,2014-09-11,Standard Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-133823,2014-05-12,2014-05-13,Same Day,United States,Seattle,Washington,98103,West
CA-2014-133823,2014-05-12,2014-05-13,Same Day,United States,Seattle,Washington,98103,West
CA-2014-133823,2014-05-12,2014-05-13,Same Day,United States,Seattle,Washington,98103,West
CA-2011-127523,2011-05-11,2011-05-18,Standard Class,United States,Watertown,New York,13601,East
CA-2014-123239,2014-07-28,2014-08-01,Second Class,United States,Jacksonville,Florida,32216,South
CA-2014-156769,2014-05-07,2014-05-10,First Class,United States,Arlington,Virginia,22204,South
CA-2011-127299,2011-09-19,2011-09-24,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2011-127299,2011-09-19,2011-09-24,Standard Class,United States,Charlotte,North Carolina,28205,South
CA-2012-121272,2012-03-29,2012-04-04,Standard Class,United States,Seattle,Washington,98103,West
CA-2011-115336,2011-11-18,2011-11-25,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2012-111703,2012-07-02,2012-07-09,Standard Class,United States,Hollywood,Florida,33021,South
CA-2012-111703,2012-07-02,2012-07-09,Standard Class,United States,Hollywood,Florida,33021,South
CA-2011-128839,2011-09-08,2011-09-13,Standard Class,United States,Chesapeake,Virginia,23320,South
CA-2011-128839,2011-09-08,2011-09-13,Standard Class,United States,Chesapeake,Virginia,23320,South
CA-2014-105914,2014-10-03,2014-10-09,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-105914,2014-10-03,2014-10-09,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-110926,2014-11-20,2014-11-24,Standard Class,United States,Alexandria,Virginia,22304,South
CA-2013-117226,2013-12-31,2014-01-02,First Class,United States,Deer Park,Texas,77536,Central
CA-2014-127313,2014-12-02,2014-12-05,First Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2014-127313,2014-12-02,2014-12-05,First Class,United States,Philadelphia,Pennsylvania,19120,East
CA-2013-136287,2013-06-14,2013-06-18,Standard Class,United States,Wichita,Kansas,67212,Central
US-2011-107699,2011-05-19,2011-05-23,Standard Class,United States,Midland,Michigan,48640,Central
CA-2014-112725,2014-01-31,2014-02-07,Standard Class,United States,San Francisco,California,94110,West
CA-2014-112725,2014-01-31,2014-02-07,Standard Class,United States,San Francisco,California,94110,West
CA-2014-112725,2014-01-31,2014-02-07,Standard Class,United States,San Francisco,California,94110,West
CA-2012-136196,2012-11-28,2012-12-04,Standard Class,United States,Freeport,New York,11520,East
CA-2014-106068,2014-10-24,2014-10-29,Standard Class,United States,Austin,Texas,78745,Central
CA-2014-106068,2014-10-24,2014-10-29,Standard Class,United States,Austin,Texas,78745,Central
CA-2014-106068,2014-10-24,2014-10-29,Standard Class,United States,Austin,Texas,78745,Central
CA-2014-106068,2014-10-24,2014-10-29,Standard Class,United States,Austin,Texas,78745,Central
CA-2014-100160,2014-09-08,2014-09-12,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-100160,2014-09-08,2014-09-12,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-100160,2014-09-08,2014-09-12,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2013-139689,2013-12-30,2014-01-04,Standard Class,United States,Bristol,Tennessee,37620,South
CA-2013-139689,2013-12-30,2014-01-04,Standard Class,United States,Bristol,Tennessee,37620,South
CA-2012-101091,2012-12-05,2012-12-09,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2012-101091,2012-12-05,2012-12-09,Second Class,United States,Philadelphia,Pennsylvania,19140,East
CA-2011-126907,2011-11-01,2011-11-08,Standard Class,United States,Chicago,Illinois,60610,Central
US-2013-164588,2013-04-17,2013-04-24,Standard Class,United States,Columbus,Georgia,31907,South
CA-2014-115546,2014-05-15,2014-05-19,Standard Class,United States,New York City,New York,10035,East
CA-2014-115546,2014-05-15,2014-05-19,Standard Class,United States,New York City,New York,10035,East
CA-2012-163587,2012-03-14,2012-03-18,Standard Class,United States,Dover,New Hampshire,3820,East
CA-2012-163587,2012-03-14,2012-03-18,Standard Class,United States,Dover,New Hampshire,3820,East
US-2014-106131,2014-01-15,2014-01-17,First Class,United States,Aurora,Colorado,80013,West
US-2014-106131,2014-01-15,2014-01-17,First Class,United States,Aurora,Colorado,80013,West
CA-2012-160213,2012-03-08,2012-03-13,Standard Class,United States,Long Beach,New York,11561,East
CA-2011-157924,2011-10-11,2011-10-13,First Class,United States,Pasadena,California,91104,West
CA-2011-157924,2011-10-11,2011-10-13,First Class,United States,Pasadena,California,91104,West
CA-2012-100216,2012-04-13,2012-04-14,First Class,United States,Mesa,Arizona,85204,West
CA-2012-100216,2012-04-13,2012-04-14,First Class,United States,Mesa,Arizona,85204,West
CA-2014-100601,2014-11-17,2014-11-21,Standard Class,United States,Fresno,California,93727,West
CA-2013-152163,2013-07-02,2013-07-02,Same Day,United States,Columbia,South Carolina,29203,South
CA-2013-152163,2013-07-02,2013-07-02,Same Day,United States,Columbia,South Carolina,29203,South
CA-2013-152163,2013-07-02,2013-07-02,Same Day,United States,Columbia,South Carolina,29203,South
CA-2012-154340,2012-11-29,2012-11-30,First Class,United States,Santa Ana,California,92704,West
CA-2011-128846,2011-04-07,2011-04-12,Standard Class,United States,Columbia,South Carolina,29203,South
CA-2011-128846,2011-04-07,2011-04-12,Standard Class,United States,Columbia,South Carolina,29203,South
CA-2013-148593,2013-06-17,2013-06-19,Second Class,United States,Los Angeles,California,90045,West
US-2014-119039,2014-03-07,2014-03-11,Standard Class,United States,San Francisco,California,94109,West
CA-2014-128426,2014-10-08,2014-10-12,Standard Class,United States,Houston,Texas,77036,Central
US-2014-136868,2014-10-07,2014-10-13,Standard Class,United States,New York City,New York,10035,East
US-2014-136868,2014-10-07,2014-10-13,Standard Class,United States,New York City,New York,10035,East
US-2014-136868,2014-10-07,2014-10-13,Standard Class,United States,New York City,New York,10035,East
CA-2013-143749,2013-12-06,2013-12-08,First Class,United States,Franklin,Massachusetts,2038,East
CA-2013-111493,2013-10-22,2013-10-23,First Class,United States,Baltimore,Maryland,21215,East
CA-2014-112536,2014-05-19,2014-05-24,Standard Class,United States,Mcallen,Texas,78501,Central
CA-2014-112536,2014-05-19,2014-05-24,Standard Class,United States,Mcallen,Texas,78501,Central
CA-2014-112536,2014-05-19,2014-05-24,Standard Class,United States,Mcallen,Texas,78501,Central
CA-2013-157714,2013-09-27,2013-10-02,Second Class,United States,Iowa City,Iowa,52240,Central
CA-2014-166709,2014-11-18,2014-11-23,Standard Class,United States,Newark,Delaware,19711,East
CA-2012-129392,2012-07-08,2012-07-08,Same Day,United States,Houston,Texas,77070,Central
CA-2012-150875,2012-11-16,2012-11-20,Standard Class,United States,Boise,Idaho,83704,West
CA-2012-150875,2012-11-16,2012-11-20,Standard Class,United States,Boise,Idaho,83704,West
CA-2012-154200,2012-06-18,2012-06-22,Standard Class,United States,San Diego,California,92105,West
CA-2013-124233,2013-04-09,2013-04-15,Standard Class,United States,Los Angeles,California,90032,West
US-2012-134271,2012-04-18,2012-04-23,Second Class,United States,New York City,New York,10024,East
US-2013-161683,2013-12-04,2013-12-09,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
US-2013-161683,2013-12-04,2013-12-09,Standard Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2012-143105,2012-12-10,2012-12-10,Same Day,United States,New York City,New York,10024,East
CA-2012-143105,2012-12-10,2012-12-10,Same Day,United States,New York City,New York,10024,East
CA-2012-143105,2012-12-10,2012-12-10,Same Day,United States,New York City,New York,10024,East
CA-2012-143105,2012-12-10,2012-12-10,Same Day,United States,New York City,New York,10024,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2011-145387,2011-10-31,2011-11-02,Second Class,United States,Cranston,Rhode Island,2920,East
CA-2014-109715,2014-12-10,2014-12-15,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2011-166457,2011-05-05,2011-05-09,Second Class,United States,Richmond,Kentucky,40475,South
CA-2011-166457,2011-05-05,2011-05-09,Second Class,United States,Richmond,Kentucky,40475,South
CA-2011-166457,2011-05-05,2011-05-09,Second Class,United States,Richmond,Kentucky,40475,South
CA-2013-164637,2013-03-05,2013-03-09,Standard Class,United States,Mishawaka,Indiana,46544,Central
CA-2011-103590,2011-11-30,2011-12-04,Standard Class,United States,Mount Vernon,New York,10550,East
CA-2012-111234,2012-02-18,2012-02-22,Standard Class,United States,Los Angeles,California,90004,West
CA-2014-149881,2014-04-02,2014-04-04,First Class,United States,San Francisco,California,94110,West
CA-2014-149881,2014-04-02,2014-04-04,First Class,United States,San Francisco,California,94110,West
CA-2014-134565,2014-06-12,2014-06-14,Second Class,United States,Seattle,Washington,98103,West
CA-2014-134565,2014-06-12,2014-06-14,Second Class,United States,Seattle,Washington,98103,West
CA-2014-134565,2014-06-12,2014-06-14,Second Class,United States,Seattle,Washington,98103,West
CA-2014-134565,2014-06-12,2014-06-14,Second Class,United States,Seattle,Washington,98103,West
CA-2014-134565,2014-06-12,2014-06-14,Second Class,United States,Seattle,Washington,98103,West
CA-2013-108644,2013-10-01,2013-10-04,First Class,United States,Quincy,Illinois,62301,Central
US-2011-102631,2011-12-13,2011-12-17,Standard Class,United States,Chicago,Illinois,60623,Central
CA-2014-120327,2014-11-12,2014-11-17,Standard Class,United States,Urbandale,Iowa,50322,Central
CA-2012-154970,2012-01-05,2012-01-10,Standard Class,United States,Seattle,Washington,98103,West
CA-2013-113803,2013-03-25,2013-03-27,First Class,United States,Richmond,Indiana,47374,Central
CA-2014-100223,2014-07-06,2014-07-11,Standard Class,United States,Dallas,Texas,75220,Central
CA-2014-100223,2014-07-06,2014-07-11,Standard Class,United States,Dallas,Texas,75220,Central
CA-2014-100223,2014-07-06,2014-07-11,Standard Class,United States,Dallas,Texas,75220,Central
CA-2014-100223,2014-07-06,2014-07-11,Standard Class,United States,Dallas,Texas,75220,Central
CA-2014-100223,2014-07-06,2014-07-11,Standard Class,United States,Dallas,Texas,75220,Central
CA-2011-168823,2011-09-21,2011-09-24,First Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2011-168823,2011-09-21,2011-09-24,First Class,United States,Philadelphia,Pennsylvania,19143,East
CA-2013-162404,2013-07-24,2013-07-28,Standard Class,United States,Rockford,Illinois,61107,Central
CA-2014-104024,2014-08-30,2014-09-04,Second Class,United States,Philadelphia,Pennsylvania,19134,East
CA-2014-147144,2014-03-27,2014-03-29,First Class,United States,Seattle,Washington,98105,West
CA-2014-158673,2014-12-30,2015-01-05,Standard Class,United States,Grand Rapids,Michigan,49505,Central
CA-2011-133704,2011-09-20,2011-09-26,Standard Class,United States,Los Angeles,California,90004,West
CA-2011-133704,2011-09-20,2011-09-26,Standard Class,United States,Los Angeles,California,90004,West
CA-2013-159142,2013-04-05,2013-04-06,First Class,United States,Springfield,Virginia,22153,South
CA-2013-159142,2013-04-05,2013-04-06,First Class,United States,Springfield,Virginia,22153,South
CA-2011-138436,2011-03-26,2011-03-30,Standard Class,United States,Los Angeles,California,90036,West
CA-2014-117702,2014-11-29,2014-12-05,Standard Class,United States,Baltimore,Maryland,21215,East
CA-2014-117702,2014-11-29,2014-12-05,Standard Class,United States,Baltimore,Maryland,21215,East
CA-2014-117702,2014-11-29,2014-12-05,Standard Class,United States,Baltimore,Maryland,21215,East
CA-2013-157336,2013-12-02,2013-12-06,Second Class,United States,Fairfield,Connecticut,6824,East
CA-2013-157336,2013-12-02,2013-12-06,Second Class,United States,Fairfield,Connecticut,6824,East
